carId,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Common,Crossover,Exotic,Factory Tuner,Hatchback,High-Performance,Hybrid,Luxury,Performance,City Preference,Highway Preference,Vehicle_Title_Partial
1421,Mercedes-Benz,SLS AMG GT,2013,gasoline,583,8,AUTOMATED_MANUAL,RWD,2,Compact,Coupe,19,13,617,199500,False,False,True,True,False,True,False,True,False,False,True,2013 Mercedes-Benz SLS AMG GT Coupe
1422,Mercedes-Benz,SLS AMG GT,2013,gasoline,583,8,AUTOMATED_MANUAL,RWD,2,Compact,Convertible,19,13,617,206000,False,False,True,True,False,True,False,True,False,False,True,2013 Mercedes-Benz SLS AMG GT Convertible
1423,Mercedes-Benz,SLS AMG GT,2014,gasoline,622,8,AUTOMATED_MANUAL,RWD,2,Compact,Coupe,17,13,617,275000,False,False,True,True,False,True,False,True,False,False,True,2014 Mercedes-Benz SLS AMG GT Coupe
1424,Mercedes-Benz,SLS AMG GT,2014,gasoline,583,8,AUTOMATED_MANUAL,RWD,2,Compact,Convertible,19,13,617,208000,False,False,True,True,False,True,False,True,False,False,True,2014 Mercedes-Benz SLS AMG GT Convertible
1425,Mercedes-Benz,SLS AMG,2011,gasoline,563,8,AUTOMATED_MANUAL,RWD,2,Compact,Coupe,20,14,617,183000,False,False,True,True,False,True,False,True,False,False,True,2011 Mercedes-Benz SLS AMG Coupe
1426,Mercedes-Benz,SLS AMG,2012,gasoline,563,8,AUTOMATED_MANUAL,RWD,2,Compact,Coupe,20,14,617,189600,False,False,True,True,False,True,False,True,False,False,True,2012 Mercedes-Benz SLS AMG Coupe
1427,Mercedes-Benz,SLS AMG,2012,gasoline,563,8,AUTOMATED_MANUAL,RWD,2,Compact,Convertible,20,14,617,196100,False,False,True,True,False,True,False,True,False,False,True,2012 Mercedes-Benz SLS AMG Convertible
1428,Hyundai,Sonata Hybrid,2015,gasoline,199,4,AUTOMATIC,FWD,4,Midsize,Sedan,40,36,1439,26000,False,False,False,False,False,False,True,False,False,True,False,2015 Hyundai Sonata Hybrid Sedan
1429,Hyundai,Sonata Hybrid,2016,gasoline,193,4,AUTOMATIC,FWD,4,Midsize,Sedan,44,40,1439,26000,False,False,False,False,False,False,True,False,False,True,False,2016 Hyundai Sonata Hybrid Sedan
1430,Hyundai,Sonata Hybrid,2017,gasoline,193,4,AUTOMATIC,FWD,4,Midsize,Sedan,45,39,1439,26000,False,False,False,False,False,False,True,False,False,True,False,2017 Hyundai Sonata Hybrid Sedan
1431,Hyundai,Sonata,2015,gasoline,185,4,AUTOMATIC,FWD,4,Midsize,Sedan,35,24,1439,23175,True,False,False,False,False,False,False,False,False,True,False,2015 Hyundai Sonata Sedan
1432,Hyundai,Sonata,2015,gasoline,177,4,AUTOMATED_MANUAL,FWD,4,Midsize,Sedan,38,28,1439,23275,True,False,False,False,False,False,False,False,False,True,False,2015 Hyundai Sonata Sedan
1433,Hyundai,Sonata,2016,gasoline,245,4,AUTOMATIC,FWD,4,Midsize,Sedan,32,23,1439,28925,False,False,False,False,False,False,False,False,True,True,False,2016 Hyundai Sonata Sedan
1434,Hyundai,Sonata,2016,gasoline,178,4,AUTOMATED_MANUAL,FWD,4,Midsize,Sedan,38,28,1439,23725,True,False,False,False,False,False,False,False,False,True,False,2016 Hyundai Sonata Sedan
1435,Hyundai,Sonata,2017,gasoline,185,4,AUTOMATIC,FWD,4,Midsize,Sedan,36,25,1439,21600,True,False,False,False,False,False,False,False,False,True,False,2017 Hyundai Sonata Sedan
1436,Hyundai,Sonata,2017,gasoline,178,4,AUTOMATED_MANUAL,FWD,4,Midsize,Sedan,36,28,1439,23125,True,False,False,False,False,False,False,False,False,True,False,2017 Hyundai Sonata Sedan
1437,Chevrolet,Sonic,2015,gasoline,138,4,AUTOMATIC,FWD,4,Compact,Sedan,35,25,1385,15495,True,False,False,False,False,False,False,False,False,True,False,2015 Chevrolet Sonic Sedan
1438,Chevrolet,Sonic,2015,gasoline,138,4,AUTOMATIC,FWD,4,Compact,Hatchback,33,25,1385,21945,False,False,False,False,True,False,False,False,False,True,False,2015 Chevrolet Sonic Hatchback
1439,Chevrolet,Sonic,2016,gasoline,138,4,MANUAL,FWD,4,Compact,Sedan,35,26,1385,16155,True,False,False,False,False,False,False,False,False,True,False,2016 Chevrolet Sonic Sedan
1440,Chevrolet,Sonic,2016,gasoline,138,4,AUTOMATIC,FWD,4,Compact,Hatchback,35,24,1385,18145,False,False,False,False,True,False,False,False,False,True,False,2016 Chevrolet Sonic Hatchback
1441,Chevrolet,Sonic,2017,gasoline,138,4,AUTOMATIC,FWD,4,Compact,Sedan,34,24,1385,18170,True,False,False,False,False,False,False,False,False,True,False,2017 Chevrolet Sonic Sedan
1442,Chevrolet,Sonic,2017,gasoline,138,4,AUTOMATIC,FWD,4,Compact,Hatchback,36,27,1385,21215,False,False,False,False,True,False,False,False,False,True,False,2017 Chevrolet Sonic Hatchback
1443,Kia,Sorento,2015,gasoline,290,6,AUTOMATIC,AWD,4,Midsize,SUV,24,18,1720,38500,False,True,False,False,False,False,False,False,False,False,True,2015 Kia Sorento SUV
1444,Kia,Sorento,2016,gasoline,290,6,AUTOMATIC,FWD,4,Midsize,SUV,26,18,1720,38300,False,True,False,False,False,False,False,False,False,False,True,2016 Kia Sorento SUV
1445,Kia,Sorento,2017,gasoline,185,4,AUTOMATIC,AWD,4,Midsize,SUV,25,21,1720,28500,False,True,False,False,False,False,False,False,False,False,True,2017 Kia Sorento SUV
1446,Kia,Soul EV,2015,electric,201,0,DIRECT_DRIVE,FWD,4,Compact,Wagon,92,120,1720,35700,True,False,False,False,False,False,False,False,False,True,False,2015 Kia Soul EV Wagon
1447,Kia,Soul EV,2016,electric,201,0,DIRECT_DRIVE,FWD,4,Compact,Wagon,92,120,1720,33950,True,False,False,False,False,False,False,False,False,True,False,2016 Kia Soul EV Wagon
1448,Kia,Soul,2014,gasoline,130,4,AUTOMATIC,FWD,4,Compact,Wagon,30,24,1720,16900,True,False,False,False,False,False,False,False,False,True,False,2014 Kia Soul Wagon
1449,Kia,Soul,2015,gasoline,130,4,MANUAL,FWD,4,Compact,Wagon,30,24,1720,15190,True,False,False,False,False,False,False,False,False,True,False,2015 Kia Soul Wagon
1450,Kia,Soul,2016,gasoline,130,4,AUTOMATIC,FWD,4,Compact,Wagon,30,24,1720,17400,True,False,False,False,False,False,False,False,False,True,False,2016 Kia Soul Wagon
1451,Chevrolet,Spark EV,2014,electric,140,0,DIRECT_DRIVE,FWD,4,Compact,Hatchback,109,128,1385,26685,False,False,False,False,True,False,False,False,False,True,False,2014 Chevrolet Spark EV Hatchback
1452,Chevrolet,Spark EV,2015,electric,140,0,DIRECT_DRIVE,FWD,4,Compact,Hatchback,109,128,1385,25170,False,False,False,False,True,False,False,False,False,True,False,2015 Chevrolet Spark EV Hatchback
1453,Chevrolet,Spark EV,2016,electric,140,0,DIRECT_DRIVE,FWD,4,Compact,Hatchback,109,128,1385,25510,False,False,False,False,True,False,False,False,False,True,False,2016 Chevrolet Spark EV Hatchback
1454,Chevrolet,Spark,2015,gasoline,84,4,MANUAL,FWD,4,Compact,Hatchback,39,31,1385,14040,False,False,False,False,True,False,False,False,False,True,False,2015 Chevrolet Spark Hatchback
1455,Chevrolet,Spark,2016,gasoline,98,4,MANUAL,FWD,4,Compact,Hatchback,41,30,1385,14685,False,False,False,False,True,False,False,False,False,True,False,2016 Chevrolet Spark Hatchback
1456,Chevrolet,Spark,2017,gasoline,98,4,MANUAL,FWD,4,Compact,Hatchback,38,29,1385,16325,False,False,False,False,True,False,False,False,False,True,False,2017 Chevrolet Spark Hatchback
1457,Kia,Sportage,2015,gasoline,182,4,AUTOMATIC,FWD,4,Compact,SUV,28,21,1720,21900,False,True,False,False,False,False,False,False,False,False,True,2015 Kia Sportage SUV
1458,Kia,Sportage,2016,gasoline,182,4,AUTOMATIC,AWD,4,Compact,SUV,26,19,1720,23650,False,True,False,False,False,False,False,False,False,False,True,2016 Kia Sportage SUV
1459,Kia,Sportage,2017,gasoline,181,4,AUTOMATIC,AWD,4,Compact,SUV,25,21,1720,27000,False,True,False,False,False,False,False,False,False,False,True,2017 Kia Sportage SUV
1460,Audi,SQ5,2015,gasoline,354,6,AUTOMATIC,AWD,4,Midsize,SUV,24,17,3105,52700,False,True,False,True,False,True,False,True,False,False,True,2015 Audi SQ5 SUV
1461,Audi,SQ5,2016,gasoline,354,6,AUTOMATIC,AWD,4,Midsize,SUV,24,17,3105,53300,False,True,False,True,False,False,False,True,True,False,True,2016 Audi SQ5 SUV
1462,Audi,SQ5,2017,gasoline,354,6,AUTOMATIC,AWD,4,Midsize,SUV,24,17,3105,60800,False,True,False,True,False,False,False,True,True,False,True,2017 Audi SQ5 SUV
1463,Dodge,SRT Viper,2013,gasoline,640,10,MANUAL,RWD,2,Compact,Coupe,19,12,1851,97395,False,False,True,False,False,True,False,False,False,False,True,2013 Dodge SRT Viper Coupe
1464,Dodge,SRT Viper,2014,gasoline,640,10,MANUAL,RWD,2,Compact,Coupe,19,12,1851,107385,False,False,True,False,False,True,False,False,False,False,True,2014 Dodge SRT Viper Coupe
1465,Cadillac,SRX,2014,gasoline,308,6,AUTOMATIC,AWD,4,Midsize,SUV,23,16,1624,48065,False,True,False,False,False,False,False,True,False,False,True,2014 Cadillac SRX SUV
1466,Cadillac,SRX,2015,gasoline,308,6,AUTOMATIC,FWD,4,Midsize,SUV,24,17,1624,48920,False,True,False,False,False,False,False,True,False,False,True,2015 Cadillac SRX SUV
1467,Cadillac,SRX,2016,gasoline,308,6,AUTOMATIC,FWD,4,Midsize,SUV,24,17,1624,37605,False,True,False,False,False,False,False,True,False,False,True,2016 Cadillac SRX SUV
1468,Chevrolet,SS,2014,gasoline,415,8,AUTOMATIC,RWD,4,Large,Sedan,21,14,1385,43475,False,False,False,False,False,True,False,False,False,False,True,2014 Chevrolet SS Sedan
1469,Chevrolet,SS,2015,gasoline,415,8,AUTOMATIC,RWD,4,Large,Sedan,21,14,1385,45745,False,False,False,False,False,True,False,False,False,False,True,2015 Chevrolet SS Sedan
1470,Chevrolet,SS,2016,gasoline,415,8,AUTOMATIC,RWD,4,Large,Sedan,20,14,1385,46575,False,False,False,False,False,True,False,False,False,False,True,2016 Chevrolet SS Sedan
1471,Cadillac,STS,2010,gasoline,302,6,AUTOMATIC,RWD,4,Large,Sedan,27,18,1624,55945,False,False,False,False,False,False,False,True,True,False,True,2010 Cadillac STS Sedan
1472,Cadillac,STS,2011,gasoline,302,6,AUTOMATIC,RWD,4,Large,Sedan,27,18,1624,47280,False,False,False,False,False,False,False,True,False,False,True,2011 Cadillac STS Sedan
1473,Chevrolet,Suburban,2015,flex-fuel,355,8,AUTOMATIC,RWD,4,Large,SUV,23,16,1385,54205,False,False,False,False,False,False,False,False,False,False,True,2015 Chevrolet Suburban SUV
1474,Chevrolet,Suburban,2016,flex-fuel,355,8,AUTOMATIC,RWD,4,Large,SUV,23,16,1385,54730,False,False,False,False,False,False,False,False,True,False,True,2016 Chevrolet Suburban SUV
1475,Chevrolet,Suburban,2017,flex-fuel,355,8,AUTOMATIC,4WD,4,Large,SUV,22,15,1385,58045,False,False,False,False,False,False,False,False,True,False,True,2017 Chevrolet Suburban SUV
1476,Bentley,Supersports Convertible ISR,2013,flex-fuel,631,12,AUTOMATIC,AWD,2,Midsize,Convertible,19,12,520,291900,False,False,True,True,False,True,False,True,False,False,True,2013 Bentley Supersports Convertible ISR Convertible
1477,Suzuki,SX4,2011,gasoline,150,4,MANUAL,FWD,4,Compact,Hatchback,30,22,481,16599,False,True,False,False,True,False,False,False,False,True,False,2011 Suzuki SX4 Hatchback
1478,Suzuki,SX4,2011,gasoline,148,4,AUTOMATIC,AWD,4,Compact,Hatchback,29,23,481,19349,False,True,False,False,True,False,False,False,False,True,False,2011 Suzuki SX4 Hatchback
1479,Suzuki,SX4,2011,gasoline,148,4,AUTOMATIC,FWD,4,Compact,Sedan,30,23,481,17099,True,False,False,False,False,False,False,False,False,True,False,2011 Suzuki SX4 Sedan
1480,Suzuki,SX4,2011,gasoline,150,4,MANUAL,FWD,4,Compact,Sedan,32,23,481,16479,True,False,False,False,False,False,False,False,False,True,False,2011 Suzuki SX4 Sedan
1481,Suzuki,SX4,2012,gasoline,150,4,MANUAL,FWD,4,Compact,Hatchback,30,22,481,16799,False,True,False,False,True,False,False,False,False,True,False,2012 Suzuki SX4 Hatchback
1482,Suzuki,SX4,2012,gasoline,148,4,AUTOMATIC,AWD,4,Compact,Hatchback,29,23,481,18875,False,True,False,False,True,False,False,False,False,True,False,2012 Suzuki SX4 Hatchback
1483,Suzuki,SX4,2012,gasoline,148,4,AUTOMATIC,FWD,4,Compact,Sedan,32,25,481,18199,True,False,False,False,False,False,False,False,False,True,False,2012 Suzuki SX4 Sedan
1484,Suzuki,SX4,2012,gasoline,150,4,MANUAL,FWD,4,Compact,Sedan,33,23,481,13699,True,False,False,False,False,False,False,False,False,True,False,2012 Suzuki SX4 Sedan
1485,Suzuki,SX4,2013,gasoline,150,4,MANUAL,AWD,4,Compact,Hatchback,30,22,481,19349,False,True,False,False,True,False,False,False,False,True,False,2013 Suzuki SX4 Hatchback
1486,Suzuki,SX4,2013,gasoline,148,4,AUTOMATIC,AWD,4,Compact,Hatchback,29,23,481,19175,False,True,False,False,True,False,False,False,False,True,False,2013 Suzuki SX4 Hatchback
1487,Suzuki,SX4,2013,gasoline,148,4,AUTOMATIC,FWD,4,Compact,Sedan,32,25,481,17849,True,False,False,False,False,False,False,False,False,True,False,2013 Suzuki SX4 Sedan
1488,Suzuki,SX4,2013,gasoline,150,4,MANUAL,FWD,4,Compact,Sedan,33,23,481,15845,True,False,False,False,False,False,False,False,False,True,False,2013 Suzuki SX4 Sedan
1489,Toyota,Tacoma,2015,gasoline,236,6,MANUAL,4WD,4,Compact,Pickup,19,15,2031,27355,True,False,False,False,False,False,False,False,False,False,True,2015 Toyota Tacoma Pickup
1490,Toyota,Tacoma,2015,gasoline,159,4,AUTOMATIC,RWD,4,Compact,Pickup,24,19,2031,23075,True,False,False,False,False,False,False,False,False,False,True,2015 Toyota Tacoma Pickup
1491,Toyota,Tacoma,2016,gasoline,159,4,MANUAL,4WD,4,Compact,Pickup,21,19,2031,25185,True,False,False,False,False,False,False,False,False,False,True,2016 Toyota Tacoma Pickup
1492,Toyota,Tacoma,2016,gasoline,278,6,AUTOMATIC,4WD,4,Compact,Pickup,23,18,2031,29275,True,False,False,False,False,False,False,False,False,False,True,2016 Toyota Tacoma Pickup
1493,Toyota,Tacoma,2017,gasoline,278,6,AUTOMATIC,4WD,4,Compact,Pickup,23,18,2031,35315,True,False,False,False,False,False,False,False,False,False,True,2017 Toyota Tacoma Pickup
1494,Chevrolet,Tahoe Hybrid,2011,gasoline,332,8,AUTOMATIC,RWD,4,Large,SUV,23,20,1385,51145,False,False,False,False,False,False,True,False,False,False,True,2011 Chevrolet Tahoe Hybrid SUV
1495,Chevrolet,Tahoe Hybrid,2012,gasoline,332,8,AUTOMATIC,4WD,4,Large,SUV,23,20,1385,54775,False,False,False,False,False,False,True,False,False,False,True,2012 Chevrolet Tahoe Hybrid SUV
1496,Chevrolet,Tahoe Hybrid,2013,gasoline,332,8,AUTOMATIC,4WD,4,Large,SUV,23,20,1385,56425,False,False,False,False,False,False,True,True,False,False,True,2013 Chevrolet Tahoe Hybrid SUV
1497,Chevrolet,Tahoe,2015,flex-fuel,355,8,AUTOMATIC,4WD,4,Large,SUV,22,16,1385,54505,False,False,False,False,False,False,False,False,False,False,True,2015 Chevrolet Tahoe SUV
1498,Chevrolet,Tahoe,2016,flex-fuel,355,8,AUTOMATIC,4WD,4,Large,SUV,22,16,1385,64740,False,False,False,False,False,False,False,False,True,False,True,2016 Chevrolet Tahoe SUV
1499,Chevrolet,Tahoe,2017,flex-fuel,355,8,AUTOMATIC,4WD,4,Large,SUV,22,16,1385,50215,False,False,False,False,False,False,False,False,True,False,True,2017 Chevrolet Tahoe SUV
1500,Ford,Taurus,2015,flex-fuel,288,6,AUTOMATIC,FWD,4,Large,Sedan,29,19,5657,29485,False,False,False,False,False,False,False,False,True,False,True,2015 Ford Taurus Sedan
1501,Ford,Taurus,2015,gasoline,365,6,AUTOMATIC,AWD,4,Large,Sedan,25,17,5657,40220,False,False,False,True,False,True,False,False,False,False,True,2015 Ford Taurus Sedan
1502,Ford,Taurus,2016,flex-fuel,288,6,AUTOMATIC,FWD,4,Large,Sedan,27,18,5657,29540,False,False,False,False,False,False,False,False,True,False,True,2016 Ford Taurus Sedan
1503,Ford,Taurus,2016,gasoline,365,6,AUTOMATIC,AWD,4,Large,Sedan,24,16,5657,40275,False,False,False,True,False,True,False,False,False,False,True,2016 Ford Taurus Sedan
1504,Ford,Taurus,2017,flex-fuel,288,6,AUTOMATIC,FWD,4,Large,Sedan,27,18,5657,36855,False,False,False,False,False,False,False,False,True,False,True,2017 Ford Taurus Sedan
1505,Ford,Taurus,2017,gasoline,365,6,AUTOMATIC,AWD,4,Large,Sedan,24,16,5657,42520,False,False,False,True,False,True,False,False,False,False,True,2017 Ford Taurus Sedan
1506,GMC,Terrain,2015,gasoline,182,4,AUTOMATIC,FWD,4,Compact,SUV,32,22,549,24070,False,True,False,False,False,False,False,False,False,True,False,2015 GMC Terrain SUV
1507,GMC,Terrain,2016,gasoline,182,4,AUTOMATIC,FWD,4,Compact,SUV,32,22,549,28300,False,True,False,False,False,False,False,False,False,True,False,2016 GMC Terrain SUV
1508,GMC,Terrain,2017,gasoline,182,4,AUTOMATIC,AWD,4,Compact,SUV,28,20,549,29050,False,True,False,False,False,False,False,False,False,False,True,2017 GMC Terrain SUV
1509,Volkswagen,Tiguan,2015,gasoline,200,4,AUTOMATIC,AWD,4,Compact,SUV,26,20,873,30225,False,True,False,False,False,False,False,False,False,False,True,2015 Volkswagen Tiguan SUV
1510,Volkswagen,Tiguan,2016,gasoline,200,4,AUTOMATIC,FWD,4,Compact,SUV,26,21,873,24890,False,True,False,False,False,False,False,False,False,False,True,2016 Volkswagen Tiguan SUV
1511,Volkswagen,Tiguan,2017,gasoline,200,4,AUTOMATIC,FWD,4,Compact,SUV,24,20,873,30095,False,True,False,False,False,False,False,False,False,False,True,2017 Volkswagen Tiguan SUV
1512,Nissan,Titan,2014,gasoline,317,8,AUTOMATIC,4WD,4,Large,Pickup,17,12,2009,39780,False,False,False,False,False,False,False,False,False,False,True,2014 Nissan Titan Pickup
1513,Nissan,Titan,2015,gasoline,317,8,AUTOMATIC,RWD,4,Large,Pickup,18,13,2009,41160,False,False,False,False,False,False,False,False,False,False,True,2015 Nissan Titan Pickup
1514,Nissan,Titan,2017,gasoline,390,8,AUTOMATIC,RWD,4,Large,Pickup,21,15,2009,37670,True,False,False,False,False,False,False,False,False,False,True,2017 Nissan Titan Pickup
1515,Acura,TL,2012,gasoline,305,6,AUTOMATIC,AWD,4,Midsize,Sedan,26,18,204,42985,False,False,False,False,False,False,False,True,True,False,True,2012 Acura TL Sedan
1516,Acura,TL,2013,gasoline,280,6,AUTOMATIC,FWD,4,Midsize,Sedan,29,20,204,39635,False,False,False,False,False,False,False,True,True,False,True,2013 Acura TL Sedan
1517,Acura,TL,2013,gasoline,305,6,MANUAL,AWD,4,Midsize,Sedan,25,17,204,43185,False,False,False,False,False,False,False,True,True,False,True,2013 Acura TL Sedan
1518,Acura,TL,2014,gasoline,280,6,AUTOMATIC,FWD,4,Midsize,Sedan,29,20,204,37530,False,False,False,False,False,False,False,True,True,False,True,2014 Acura TL Sedan
1519,Acura,TL,2014,gasoline,305,6,MANUAL,AWD,4,Midsize,Sedan,25,17,204,43310,False,False,False,False,False,False,False,True,True,False,True,2014 Acura TL Sedan
1520,Acura,TLX,2015,gasoline,290,6,AUTOMATIC,AWD,4,Midsize,Sedan,31,21,204,41575,False,False,False,False,False,False,False,True,False,False,True,2015 Acura TLX Sedan
1521,Acura,TLX,2015,gasoline,206,4,AUTOMATED_MANUAL,FWD,4,Midsize,Sedan,35,24,204,35500,False,False,False,False,False,False,False,True,False,True,False,2015 Acura TLX Sedan
1522,Acura,TLX,2016,gasoline,290,6,AUTOMATIC,AWD,4,Midsize,Sedan,31,21,204,41575,False,False,False,False,False,False,False,True,False,False,True,2016 Acura TLX Sedan
1523,Acura,TLX,2016,gasoline,206,4,AUTOMATED_MANUAL,FWD,4,Midsize,Sedan,35,24,204,35750,False,False,False,False,False,False,False,True,False,True,False,2016 Acura TLX Sedan
1524,Acura,TLX,2017,gasoline,290,6,AUTOMATIC,FWD,4,Midsize,Sedan,34,21,204,42600,False,False,False,False,False,False,False,True,False,False,True,2017 Acura TLX Sedan
1525,Acura,TLX,2017,gasoline,206,4,AUTOMATED_MANUAL,FWD,4,Midsize,Sedan,35,24,204,35950,False,False,False,False,False,False,False,True,False,True,False,2017 Acura TLX Sedan
1526,Volkswagen,Touareg,2015,diesel,240,6,AUTOMATIC,AWD,4,Midsize,SUV,29,20,873,62200,False,True,False,False,False,False,False,False,False,False,True,2015 Volkswagen Touareg SUV
1527,Volkswagen,Touareg,2015,gasoline,280,6,AUTOMATIC,AWD,4,Midsize,SUV,23,17,873,53170,False,True,False,False,False,False,False,False,True,False,True,2015 Volkswagen Touareg SUV
1528,Volkswagen,Touareg,2016,gasoline,280,6,AUTOMATIC,AWD,4,Midsize,SUV,23,17,873,51450,False,True,False,False,False,False,False,False,True,False,True,2016 Volkswagen Touareg SUV
1529,Volkswagen,Touareg,2016,diesel,240,6,AUTOMATIC,AWD,4,Midsize,SUV,29,21,873,54950,False,True,False,False,False,False,False,False,False,False,True,2016 Volkswagen Touareg SUV
1530,Volkswagen,Touareg,2017,gasoline,280,6,AUTOMATIC,AWD,4,Midsize,SUV,23,17,873,49495,False,True,False,False,False,False,False,False,False,False,True,2017 Volkswagen Touareg SUV
1531,Chrysler,Town and Country,2014,flex-fuel,283,6,AUTOMATIC,FWD,4,Midsize,Minivan,25,17,1013,32995,False,False,False,False,False,False,False,False,False,False,True,2014 Chrysler Town and Country Minivan
1532,Chrysler,Town and Country,2015,flex-fuel,283,6,AUTOMATIC,FWD,4,Midsize,Minivan,25,17,1013,29995,False,False,False,False,False,False,False,False,False,False,True,2015 Chrysler Town and Country Minivan
1533,Chrysler,Town and Country,2016,flex-fuel,283,6,AUTOMATIC,FWD,4,Midsize,Minivan,25,17,1013,35845,False,False,False,False,False,False,False,False,False,False,True,2016 Chrysler Town and Country Minivan
1534,Lincoln,Town Car,2010,flex-fuel,239,8,AUTOMATIC,RWD,4,Large,Sedan,24,16,61,52595,False,False,False,False,False,False,False,True,False,False,True,2010 Lincoln Town Car Sedan
1535,Lincoln,Town Car,2011,flex-fuel,239,8,AUTOMATIC,RWD,4,Large,Sedan,24,16,61,47225,False,False,False,False,False,False,False,True,False,False,True,2011 Lincoln Town Car Sedan
1536,Ford,Transit Connect,2015,gasoline,169,4,AUTOMATIC,FWD,4,Compact,Minivan,28,20,5657,26710,True,False,False,False,False,False,False,False,False,False,True,2015 Ford Transit Connect Minivan
1537,Ford,Transit Connect,2016,gasoline,169,4,AUTOMATIC,FWD,4,Compact,Minivan,29,21,5657,22675,True,False,False,False,False,False,False,False,False,False,True,2016 Ford Transit Connect Minivan
1538,Ford,Transit Connect,2017,flex-fuel,169,4,AUTOMATIC,FWD,4,Compact,Minivan,27,20,5657,23900,True,False,False,False,False,False,False,False,False,False,True,2017 Ford Transit Connect Minivan
1539,Chevrolet,Traverse,2015,gasoline,288,6,AUTOMATIC,AWD,4,Midsize,SUV,23,16,1385,43935,False,True,False,False,False,False,False,False,False,False,True,2015 Chevrolet Traverse SUV
1540,Chevrolet,Traverse,2016,gasoline,288,6,AUTOMATIC,AWD,4,Midsize,SUV,22,15,1385,44145,False,True,False,False,False,False,False,False,False,False,True,2016 Chevrolet Traverse SUV
1541,Chevrolet,Traverse,2017,gasoline,281,6,AUTOMATIC,AWD,4,Midsize,SUV,22,15,1385,38650,False,True,False,False,False,False,False,False,False,False,True,2017 Chevrolet Traverse SUV
1542,Chevrolet,Trax,2015,gasoline,138,4,AUTOMATIC,FWD,4,Compact,SUV,34,26,1385,25030,False,True,False,False,False,False,False,False,False,True,False,2015 Chevrolet Trax SUV
1543,Chevrolet,Trax,2016,gasoline,138,4,AUTOMATIC,AWD,4,Compact,SUV,31,24,1385,24145,False,True,False,False,False,False,False,False,False,True,False,2016 Chevrolet Trax SUV
1544,Chevrolet,Trax,2017,gasoline,138,4,AUTOMATIC,AWD,4,Compact,SUV,30,24,1385,24400,False,True,False,False,False,False,False,False,False,True,False,2017 Chevrolet Trax SUV
1545,Subaru,Tribeca,2012,gasoline,256,6,AUTOMATIC,AWD,4,Midsize,SUV,21,16,640,35895,False,True,False,False,False,False,False,False,False,False,True,2012 Subaru Tribeca SUV
1546,Subaru,Tribeca,2013,gasoline,256,6,AUTOMATIC,AWD,4,Midsize,SUV,21,16,640,32595,False,True,False,False,False,False,False,False,False,False,True,2013 Subaru Tribeca SUV
1547,Subaru,Tribeca,2014,gasoline,256,6,AUTOMATIC,AWD,4,Midsize,SUV,21,16,640,34095,False,True,False,False,False,False,False,False,False,False,True,2014 Subaru Tribeca SUV
1548,Mazda,Tribute,2010,gasoline,171,4,AUTOMATIC,AWD,4,Compact,SUV,26,20,586,24200,False,True,False,False,False,False,False,False,False,False,True,2010 Mazda Tribute SUV
1549,Mazda,Tribute,2010,flex-fuel,240,6,AUTOMATIC,FWD,4,Compact,SUV,25,19,586,27165,False,True,False,False,False,False,False,False,False,False,True,2010 Mazda Tribute SUV
1550,Mazda,Tribute,2011,gasoline,171,4,AUTOMATIC,FWD,4,Compact,SUV,28,21,586,25700,False,True,False,False,False,False,False,False,False,False,True,2011 Mazda Tribute SUV
1551,Mazda,Tribute,2011,flex-fuel,240,6,AUTOMATIC,AWD,4,Compact,SUV,23,18,586,29065,False,True,False,False,False,False,False,False,False,False,True,2011 Mazda Tribute SUV
1552,Acura,TSX Sport Wagon,2012,gasoline,201,4,AUTOMATIC,FWD,4,Midsize,Wagon,30,22,204,35010,False,False,False,False,False,False,False,True,False,True,False,2012 Acura TSX Sport Wagon Wagon
1553,Acura,TSX Sport Wagon,2013,gasoline,201,4,AUTOMATIC,FWD,4,Midsize,Wagon,30,22,204,35510,False,False,False,False,False,False,False,True,False,True,False,2013 Acura TSX Sport Wagon Wagon
1554,Acura,TSX Sport Wagon,2014,gasoline,201,4,AUTOMATIC,FWD,4,Midsize,Wagon,30,22,204,35635,False,False,False,False,False,False,False,True,False,True,False,2014 Acura TSX Sport Wagon Wagon
1555,Acura,TSX,2012,gasoline,201,4,AUTOMATIC,FWD,4,Midsize,Sedan,31,22,204,30010,False,False,False,False,False,False,False,True,False,True,False,2012 Acura TSX Sedan
1556,Acura,TSX,2013,gasoline,201,4,AUTOMATIC,FWD,4,Midsize,Sedan,31,22,204,30510,False,False,False,False,False,False,False,True,False,True,False,2013 Acura TSX Sedan
1557,Acura,TSX,2014,gasoline,201,4,MANUAL,FWD,4,Midsize,Sedan,29,21,204,31635,False,False,False,False,False,False,False,True,False,False,True,2014 Acura TSX Sedan
1558,Audi,TT RS,2012,gasoline,360,5,MANUAL,AWD,2,Compact,Coupe,25,18,3105,56850,False,False,False,True,False,True,False,True,False,False,True,2012 Audi TT RS Coupe
1559,Audi,TT RS,2013,gasoline,360,5,MANUAL,AWD,2,Compact,Coupe,25,18,3105,57200,False,False,False,True,False,True,False,True,False,False,True,2013 Audi TT RS Coupe
